budget,revenue,original_title,cast,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
7000000,16829545,House of 1000 Corpses,Sid Haig|Bill Moseley|Sheri Moon Zombie|Karen Black|Erin Daniels,Rob Zombie,89,Horror,140,5.8,2003,8297468.51347769,19948945.6762365
20000000,17432163,A Guy Thing,Jason Lee|Julia Stiles|Selma Blair|James Brolin|Shawn Hatosy,Chris Koch,101,Comedy|Romance,46,5.3,2003,23707052.895650502,20663260.516330104
32000000,52277485,Radio,Cuba Gooding Jr.|Ed Harris|Alfre Woodard|S. Epatha Merkerson|Debra Winger,Mike Tollin,109,Drama,75,7.1,2003,37931284.63304079,61967255.10732889
0,21384035,Cold Creek Manor,Dennis Quaid|Sharon Stone|Stephen Dorff|Juliette Lewis|Kristen Stewart,Mike Figgis,118,Drama|Thriller,54,5.3,2003,0.0,25347622.4433721
75000000,51142659,Hollywood Homicide,Harrison Ford|Josh Hartnett|Lena Olin|Bruce Greenwood|Isaiah Washington,Ron Shelton,116,Action|Adventure|Comedy|Thriller,76,4.8,2003,88901448.3586895,60622086.1068609
7800000,22441323,Swimming Pool,Charlotte Rampling|Ludivine Sagnier|Charles Dance|Jean-Marie Lamour|Marc Fayolle,FranÃ§ois Ozon,102,Thriller|Crime,68,6.2,2003,9245750.62930371,26600881.5704689
500000,8679814,The Station Agent,Peter Dinklage|Patricia Clarkson|Bobby Cannavale|Michelle Williams|Raven Goodwin,Tom McCarthy,88,Drama|Comedy,107,7.4,2003,592676.322391263,10288640.4811204
10000000,96542059,Calendar Girls,Helen Mirren|Julie Walters|John Alderton|Linda Bassett|Annette Crosbie,Nigel Cole,108,Comedy,46,6.5,2003,11853526.447825199,114436384.9684
0,9726954,My Life Without Me,Sarah Polley|Amanda Plummer|Scott Speedman|Leonor Watling|Deborah Harry,Isabel Coixet,106,Drama|Romance,44,6.7,2003,0.0,11529870.6495779
0,3117985,Capturing the Friedmans,Arnold Friedman|Elaine Friedman|Jesse Friedman|David Friedman|Seth Friedman,Andrew Jarecki,107,Documentary,45,7.4,2003,0.0,3695911.76614225
28000000,58795814,Agent Cody Banks,Frankie Muniz|Hilary Duff|Angie Harmon|Keith David|Cynthia Stevenson,Harald Zwart,102,Action,161,4.9,2003,33189874.0539107,69693773.6270415
0,6003587,American Splendor,Paul Giamatti|Hope Davis|Judah Friedlander|James Urbaniak|Harvey Pekar,Shari Springer Berman|Robert Pulcini,101,Comedy|Drama,60,6.7,2003,0.0,7116367.728632
55000000,33828318,Stuck on You,Matt Damon|Greg Kinnear|Eva Mendes|Wen Yann Shih|Seymour Cassel,Bobby Farrelly|Peter Farrelly,118,Comedy,104,4.8,2003,65194395.463039,40098486.2098443
0,4500000,The Corporation,Jane Akre|Ray Anderson|Maude Barlow|Chris Barrett|Michael Moore,Mark Achbar|Jennifer Abbott,145,Documentary,42,7.1,2003,0.0,5334086.90152137
0,13885802,Touching the Void,Brendan Mackey|Nicholas Aaron|Richard Hawking|Ollie Ryall|Joe Simpson,Kevin Macdonald,106,Documentary|Action|Adventure,60,7.5,2003,0.0,16459572.1256265
110000000,214948780,X2,Patrick Stewart|Hugh Jackman|Ian McKellen|Halle Berry|Famke Janssen,Bryan Singer,133,Adventure|Action|Science Fiction|Thriller,2222,6.7,2003,130388790.926078,254790104.86577702
30000000,15368897,Alex & Emma,Luke Wilson|Kate Hudson|Sophie Marceau|David Paymer|Paul Wilson,Rob Reiner,96,Comedy|Romance,43,5.0,2003,35560579.3434758,18217562.706340197
200000000,1845034188,Titanic,Kate Winslet|Leonardo DiCaprio|Frances Fisher|Billy Zane|Kathy Bates,James Cameron,194,Drama|Romance|Thriller,4654,7.3,1997,271692064.214419,2506405735.41947
85000000,252712101,Hercules,Tate Donovan|Josh Keaton|Roger Bart|Danny DeVito|James Woods,John Musker|Ron Clements,93,Animation|Family|Fantasy|Adventure|Comedy,909,7.0,1997,115469127.29112801,343299361.863264
90000000,589390539,Men in Black,Tommy Lee Jones|Will Smith|Linda Fiorentino|Vincent D'Onofrio|Rip Torn,Barry Sonnenfeld,98,Action|Adventure|Comedy|Science Fiction,2864,6.7,1997,122261428.89648798,800663660.846796
36000000,12532777,Gattaca,Ethan Hawke|Jude Law|Gore Vidal|Uma Thurman|Alan Arkin,Andrew Niccol,106,Thriller|Science Fiction|Mystery|Romance,1117,7.3,1997,48904571.5585954,17025280.2673449
90000000,263920180,The Fifth Element,Bruce Willis|Gary Oldman|Ian Holm|Milla Jovovich|Chris Tucker,Luc Besson,126,Adventure|Fantasy|Action|Thriller|Science Fiction,2649,7.1,1997,122261428.89648798,358525092.46020496
125000000,238207122,Batman & Robin,Arnold Schwarzenegger|George Clooney|Chris O'Donnell|Uma Thurman|Alicia Silverstone,Joel Schumacher,125,Action|Crime|Fantasy|Science Fiction,828,4.4,1997,169807540.134012,323594923.43377995
110000000,333011068,Tomorrow Never Dies,Pierce Brosnan|Jonathan Pryce|Michelle Yeoh|Teri Hatcher|Ricky Jay,Roger Spottiswoode,119,Adventure|Action|Thriller,565,5.9,1997,149430635.31793,452382322.35584104
10000000,225933435,Good Will Hunting,Robin Williams|Matt Damon|Ben Affleck|Stellan SkarsgÃ¥rd|Minnie Driver,Gus Van Sant,126,Drama,1592,7.7,1997,13584603.2107209,306921606.651021
12000000,39673162,Jackie Brown,Pam Grier|Samuel L. Jackson|Robert Forster|Bridget Fonda|Michael Keaton,Quentin Tarantino,154,Action|Crime|Drama|Thriller,763,7.1,1997,16301523.8528651,53894416.38846529
70000000,162000000,Alien: Resurrection,Sigourney Weaver|Winona Ryder|Dominique Pinon|Ron Perlman|Michael Wincott,Jean-Pierre Jeunet,109,Science Fiction|Horror|Action,712,5.9,1997,95092222.47504671,220070572.013679
50000000,109423648,The Game,Michael Douglas|Sean Penn|Deborah Kara Unger|James Rebhorn|Peter Donat,David Fincher,129,Drama|Thriller|Mystery,851,7.3,1997,67923016.0536048,148647683.99496
60000000,26673242,Event Horizon,Laurence Fishburne|Sam Neill|Kathleen Quinlan|Joely Richardson|Richard T. Jones,Paul W.S. Anderson,96,Horror|Science Fiction|Mystery,358,6.2,1997,81507619.2643258,36234540.891353704
53000000,139804348,Anastasia,Meg Ryan|John Cusack|Christopher Lloyd|Angela Lansbury|Hank Azaria,Don Bluth|Gary Goldman,94,Animation|Family,806,7.2,1997,71998397.01682109,189918659.471355
32000000,79082515,Home Alone 3,Alex D. Linz|Olek Krupa|Rya Kihlstedt|Lenny Von Dohlen|Scarlett Johansson,Raja Gosnell,102,Comedy|Family,331,5.2,1997,43470730.274307,107430458.718088
16500000,67683989,Austin Powers: International Man of Mystery,Mike Myers|Elizabeth Hurley|Michael York|Mimi Rogers|Seth Green,Jay Roach,94,Science Fiction|Comedy|Crime,581,6.3,1997,22414595.297689497,91946013.4283802
105000000,121214377,Starship Troopers,Casper Van Dien|Dina Meyer|Denise Richards|Jake Busey|Neil Patrick Harris,Paul Verhoeven,129,Adventure|Action|Thriller|Science Fiction,929,6.5,1997,142638333.71256998,164664921.497974
3500000,257850122,The Full Monty,Robert Carlyle|Mark Addy|William Snape|Steve Huison|Tom Wilkinson,Peter Cattaneo,91,Comedy,163,6.4,1997,4754611.12375233,350279159.520599
75000000,224012234,Con Air,Nicolas Cage|John Cusack|John Malkovich|Ving Rhames|Nick Chinlund,Simon West,115,Action|Thriller|Crime,728,6.5,1997,101884524.080407,304311731.323717
80000000,245676146,Face/Off,John Travolta|Nicolas Cage|Joan Allen|Alessandro Nivola|Gina Gershon,John Woo,138,Action|Crime|Science Fiction|Thriller,955,6.7,1997,108676825.68576701,333741296.174915
35000000,41954997,Donnie Brasco,Johnny Depp|Al Pacino|Michael Madsen|Bruno Kirby|James Russo,Mike Newell,127,Crime|Drama|Thriller,615,7.2,1997,47546111.237523295,56994198.69519879
17000000,125586134,I Know What You Did Last Summer,Jennifer Love Hewitt|Sarah Michelle Gellar|Ryan Phillippe|Freddie Prinze Jr.|Bridgette Wilson,Jim Gillespie,100,Horror|Thriller|Mystery,348,5.5,1997,23093825.4582256,170603779.91584298
57000000,152944660,The Devil's Advocate,Keanu Reeves|Al Pacino|Charlize Theron|Jeffrey Jones|Judith Ivey,Taylor Hackford,144,Drama|Horror|Mystery|Thriller,717,6.9,1997,77432238.3011095,207769251.92986202
45000000,136885767,Anaconda,Jennifer Lopez|Ice Cube|Jon Voight|Eric Stoltz|Owen Wilson,Luis Llosa,89,Adventure|Horror|Thriller,331,4.7,1997,61130714.448244296,185953882.98902
250000,12021272,Chasing Amy,Ben Affleck|Joey Lauren Adams|Jason Lee|Dwight Ewell|Kevin Smith,Kevin Smith,113,Comedy|Drama|Romance,227,6.7,1997,339615.080268024,16330421.020815
116000000,178127760,Dante's Peak,Pierce Brosnan|Linda Hamilton|Jamie RenÃ©e Smith|Jeremy Foley|Elizabeth Hoffman,Roger Donaldson,108,Action|Adventure|Thriller,216,5.5,1997,157581397.24436298,241979494.04145297
160000000,164508066,Speed 2: Cruise Control,Sandra Bullock|Jason Patric|Willem Dafoe|Temuera Morrison|Mike Hagerty,Jan de Bont,121,Action|Adventure|Thriller,233,4.4,1997,217353651.371535,223477680.157309
35000000,126216940,L.A. Confidential,Kevin Spacey|Guy Pearce|Danny DeVito|James Cromwell|Kim Basinger,Curtis Hanson,138,Crime|Drama|Mystery|Thriller,728,7.5,1997,47546111.237523295,171460704.837137
24000000,172363301,Scream 2,David Arquette|Neve Campbell|Courteney Cox|Sarah Michelle Gellar|Jamie Kennedy,Wes Craven,120,Horror|Mystery,442,6.0,1997,32603047.705730297,234148705.217506
45000000,181000000,Liar Liar,Jim Carrey|Maura Tierney|Justin Cooper|Cary Elwes|Anne Haney,Tom Shadyac,86,Comedy,774,6.2,1997,61130714.448244296,245881318.11404902
90000000,171120329,Contact,Jodie Foster|Matthew McConaughey|James Woods|John Hurt|Tom Skerritt,Robert Zemeckis,150,Drama|Science Fiction|Mystery,745,6.9,1997,122261428.89648798,232460177.075302
62000000,1060056,Lolita,Jeremy Irons|Dominique Swain|Melanie Griffith|Frank Langella|Suzanne Shepherd,Adrian Lyne,137,Drama|Romance,120,6.9,1997,84224539.90647,1440044.0141144
40000000,45916769,The Rainmaker,Matt Damon|Danny DeVito|Jon Voight|Claire Danes|Mary Kay Place,Francis Ford Coppola,135,Drama|Crime|Thriller,113,6.5,1997,54338412.842883795,62376108.7583333
60000000,159330280,The Jackal,Bruce Willis|Richard Gere|Sidney Poitier|Diane Venora|J.K. Simmons,Michael Caton-Jones,124,Action|Thriller|Adventure|Crime,295,6.0,1997,81507619.2643258,216443863.325307
0,28084357,Grosse Pointe Blank,John Cusack|Minnie Driver|Dan Aykroyd|Joan Cusack|Alan Arkin,George Armitage,107,Action|Comedy|Thriller|Romance,132,6.9,1997,0.0,38151484.6273233
80000000,177977226,Flubber,Robin Williams|Marcia Gay Harden|Christopher McDonald|Raymond J. Barry|Clancy Brown,Les Mayfield,93,Comedy|Family|Science Fiction,385,5.1,1997,108676825.68576701,241774999.575481
68000000,118063304,The Saint,Val Kilmer|Elisabeth Shue|Rade Serbedzija|Henry Goodman|Alun Armstrong,Phillip Noyce,116,Thriller|Action|Romance|Science Fiction|Adventure,161,6.0,1997,92375301.8329025,160384313.858672
75000000,136982834,Conspiracy Theory,Mel Gibson|Julia Roberts|Patrick Stewart|Cylk Cozart|Steve Kahan,Richard Donner,135,Action|Drama|Mystery|Thriller,243,6.4,1997,101884524.080407,186085744.657005
85000000,315156409,Air Force One,Harrison Ford|Gary Oldman|Glenn Close|Wendy Crewson|William H. Macy,Wolfgang Petersen,124,Action|Thriller,474,6.1,1997,115469127.29112801,428127476.558069
15000000,64256513,Wag the Dog,Dustin Hoffman|Robert De Niro|Anne Heche|Denis Leary|Willie Nelson,Barry Levinson,97,Comedy|Drama,120,6.6,1997,20376904.8160814,87289923.2809533
50000000,314178011,As Good as It Gets,Jack Nicholson|Helen Hunt|Greg Kinnear|Cuba Gooding Jr.|Skeet Ulrich,James L. Brooks,139,Comedy|Romance,480,7.0,1997,67923016.0536048,426798361.696852
36000000,50159144,Breakdown,Kurt Russell|J. T. Walsh|Kathleen Quinlan|M.C. Gainey|Jack Noseworthy,Jonathan Mostow,95,Drama|Action|Thriller,84,6.5,1997,48904571.5585954,68139206.8629415
70000000,131457682,Seven Years in Tibet,Brad Pitt|Jamyang Jamtsho Wangchuk|David Thewlis|BD Wong|Mako,Jean-Jacques Annaud,136,History|Drama|Adventure|War,342,6.9,1997,95092222.47504671,178580044.897113
38000000,299288605,My Best Friend's Wedding,Julia Roberts|Dermot Mulroney|Cameron Diaz|Rupert Everett|Philip Bosco,P.J. Hogan,105,Comedy|Romance,336,6.3,1997,51621492.2007396,406571694.44152004
15000000,43101594,Boogie Nights,Mark Wahlberg|Burt Reynolds|John C. Reilly|Julianne Moore|Thomas Jane,Paul Thomas Anderson,155,Drama,438,7.3,1997,20376904.8160814,58551805.2239591
15000000,3675201,Lost Highway,Bill Pullman|Patricia Arquette|John Roselius|Louis Eppolito|Robert Blake,David Lynch,134,Drama|Thriller|Mystery,263,7.3,1997,20376904.8160814,4992614.73046449
18000000,251212670,Bean,Rowan Atkinson|Peter MacNicol|John Mills|Pamela Reed|Harris Yulin,Mel Smith,85,Comedy,297,6.3,1997,24452285.7792977,341262444.34557796
90000000,140807547,The Devil's Own,Harrison Ford|Brad Pitt|Margaret Colin|RubÃ©n Blades|Treat Williams,Alan J. Pakula,107,Crime|Thriller|Drama,147,5.8,1997,122261428.89648798,191281465.506994
0,25804707,Murder at 1600,Wesley Snipes|Diane Lane|Daniel Benzali|Dennis Miller|Alan Alda,Dwight H. Little,107,Action|Drama|Mystery|Thriller|Crime,60,5.8,1997,0.0,35054670.5563913
0,43312294,The Edge,Alec Baldwin|Anthony Hopkins|Elle Macpherson|Harold Perrineau|L.Q. Jones,Lee Tamahori,117,Adventure|Action|Drama|Thriller,189,6.5,1997,0.0,58838032.813609
27000000,60527873,Kiss the Girls,Morgan Freeman|Ashley Judd|Cary Elwes|Alex McArthur|Tony Goldwyn,Gary Fleder,115,Drama|Mystery|Thriller|Crime,170,6.1,1997,36678428.6689466,82224713.78939109
50000000,50068310,Absolute Power,Clint Eastwood|Gene Hackman|Ed Harris|Scott Glenn|Laura Linney,Clint Eastwood,121,Crime|Drama|Thriller,91,6.2,1997,67923016.0536048,68015812.47813721
25000000,36400360,Vegas Vacation,Chevy Chase|Beverly D'Angelo|Randy Quaid|Ethan Embry|Marisol Nichols,Stephen Kessler,93,Comedy,69,6.1,1997,33961508.0268024,49448444.732739896
19000000,6682098,U Turn,Sean Penn|Nick Nolte|Jennifer Lopez|Joaquin Phoenix|Claire Danes,Oliver Stone,125,Thriller,76,6.6,1997,25810746.1003698,9077364.99451521
30000000,25480490,Mimic,Mira Sorvino|Jeremy Northam|Giancarlo Giannini|Josh Brolin|Alexander Goodwin,Guillermo del Toro,105,Fantasy|Horror|Thriller,99,5.3,1997,40753809.6321629,34614234.6264743
20000000,5716080,One Eight Seven,"Samuel L. Jackson|John Heard|Kelly Rowan|Clifton Collins, Jr.|Tony Plana",Kevin Reynolds,119,Drama|Thriller,67,6.4,1997,27169206.421441898,7765067.87207379
0,29481428,Fools Rush In,Matthew Perry|Salma Hayek|Jon Tenney|Siobhan Fallon|Angelina Torres,Andy Tennant,109,Drama|Comedy|Romance,71,6.0,1997,0.0,40049350.1465439
40000000,87840042,Spawn,Michael Jai White|Martin Sheen|John Leguizamo|Theresa Randle|Nicol Williamson,Mark A.Z. DippÃ©,96,Action|Adventure|Fantasy|Horror|Science Fiction,183,5.0,1997,54338412.842883795,119327211.658306
250000,501818,Cube,Nicole de Boer|Nicky Guadagni|David Hewlett|Andrew Miller|Julian Richings,Vincenzo Natali,90,Thriller|Science Fiction|Mystery,508,6.7,1997,339615.080268024,681699.8413997571
80000000,17626234,The Postman,Kevin Costner|Will Patton|Olivia Williams|Larenz Tate|Tom Petty,Kevin Costner,177,Drama|Adventure,148,6.1,1997,108676825.68576701,23944539.498931896
50000000,48169156,G.I. Jane,Demi Moore|Viggo Mortensen|Anne Bancroft|Jason Beghe|Daniel von Bargen,Ridley Scott,125,Action|Drama,208,6.0,1997,67923016.0536048,65435887.1255319
60000000,33956608,The Relic,Penelope Ann Miller|Tom Sizemore|Linda Hunt|James Whitmore|Clayton Rohner,Peter Hyams,110,Horror|Thriller|Mystery,57,5.7,1997,81507619.2643258,46128704.6061993
0,1179002,Nightwatch,Ewan McGregor|Patricia Arquette|Nick Nolte|Josh Brolin|Lauren Graham,Ole Bornedal,102,Action|Drama|Horror|Mystery|Thriller,44,6.4,1997,0.0,1601627.43546464
38000000,122417389,MouseHunt,Nathan Lane|Lee Evans|Vicki Lewis|Maury Chaykin|Eric Christmas,Gore Verbinski,98,Comedy|Family,134,6.1,1997,51621492.2007396,166299165.565747
5000000,3263585,The Sweet Hereafter,Ian Holm|Caerthan Banks|Sarah Polley|Tom McCamus|Gabrielle Rose,Atom Egoyan,112,Drama,41,6.4,1997,6792301.60536048,4433450.72694607
15000000,44862187,Cop Land,Sylvester Stallone|Harvey Keitel|Ray Liotta|Robert De Niro|Peter Berg,James Mangold,104,Action|Crime|Drama,185,6.5,1997,20376904.8160814,60943500.95601639
20000000,60000000,Selena,Jennifer Lopez|Edward James Olmos|Constance Marie|Jon Seda|Lupe Ontiveros,Gregory Nava,127,Documentary|Drama,82,6.9,1997,27169206.421441898,81507619.2643258
25000000,100000000,Spice World - The Movie,Victoria Beckham|Melanie Brown|Emma Bunton|Melanie Chisholm|Geri Halliwell,Bob Spiers,93,Adventure|Fantasy|Drama|Comedy|Music,65,5.2,1997,33961508.0268024,135846032.107209
18000000,8038061,The Ice Storm,Kevin Kline|Joan Allen|Sigourney Weaver|Henry Czerny|Tobey Maguire,Ang Lee,112,Drama,67,6.3,1997,24452285.7792977,10919386.926857
3000000,23144499,Air Bud,Kevin Zegers|Wendy Makkena|Michael Jeter|Bill Cobbs|Brendan Fletcher,Charles Martin Smith,98,Comedy|Family|Drama,50,5.3,1997,4075380.96321629,31440883.542592797
0,29235353,Romy and Michele's High School Reunion,Mira Sorvino|Lisa Kudrow|Janeane Garofalo|Alan Cumming|Julia Campbell,David Mirkin,92,Comedy,71,5.9,1997,0.0,39715067.023035996
30000000,51376861,Mortal Kombat: Annihilation,Robin Shou|Talisa Soto|James Remar|Sandra Hess|Lynn 'Red' Williams,John R. Leonetti,95,Action|Fantasy|Science Fiction,118,3.9,1997,40753809.6321629,69793427.0897364
55000000,31987563,Metro,Eddie Murphy|Kim Miyori|Art Evans|James Carpenter|Michael Rapaport,Thomas Carter,117,Action|Adventure|Comedy|Crime|Thriller,64,5.3,1997,74715317.65896529,43453835.103293896
5000000,15738769,Wishmaster,Andrew Divoff|Tammy Lauren|Robert Englund|Chris Lemmon|Wendy Benson-Landes,Robert Kurtzman,90,Horror,41,5.4,1997,6792301.60536048,21380493.1890195
20000000,13801755,The Man Who Knew Too Little,Bill Murray|Peter Gallagher|Joanne Whalley|Alfred Molina|Richard Wilson,Jon Amiel,97,Comedy|Thriller|Crime|Action,64,6.5,1997,27169206.421441898,18749136.528658397
0,9381260,Fierce Creatures,John Cleese|Jamie Lee Curtis|Kevin Kline|Michael Palin|Robert Lindsay,Fred Schepisi|Robert Young,93,Comedy|Romance,41,5.5,1997,0.0,12744069.4716608
19000000,44332015,Picture Perfect,Jennifer Aniston|Jay Mohr|Kevin Bacon|Olympia Dukakis|Illeana Douglas,Glenn Gordon Caron,105,Comedy|Romance,57,5.2,1997,25810746.1003698,60223283.330673
0,34673095,Addicted to Love,Meg Ryan|Matthew Broderick|Kelly Preston|TchÃ©ky Karyo|Maureen Stapleton,Griffin Dunne,100,Comedy|Romance,59,5.9,1997,0.0,47102023.7662633
35000000,25105255,Midnight in the Garden of Good and Evil,John Cusack|Kevin Spacey|Jude Law|Alison Eastwood|Jack Thompson,Clint Eastwood,155,Crime|Drama|Mystery|Thriller,76,6.4,1997,47546111.237523295,34104492.7678968
22000000,26570463,An American Werewolf in Paris,Tom Everett Scott|Julie Delpy|Vince Vieluf|Julie Bowen|Phil Buckman,Anthony Waller,105,Horror|Comedy,68,5.3,1997,29886127.0635861,36094919.6980142
36000000,74000000,Amistad,Morgan Freeman|Nigel Hawthorne|Anthony Hopkins|Djimon Hounsou|Matthew McConaughey,Steven Spielberg,155,Drama|History|Mystery,167,6.6,1997,48904571.5585954,100526063.759335
73000000,229074524,The Lost World: Jurassic Park,Jeff Goldblum|Julianne Moore|Pete Postlethwaite|Richard Attenborough|Vince Vaughn,Steven Spielberg,129,Adventure|Action|Science Fiction,1655,6.1,1997,99167603.438263,311188651.422477
4000000,29456000,La vÃ©ritÃ© si je mens !,Richard Anconina|Vincent Elbaz|Richard Bohringer|JosÃ© Garcia|Amira Casar,Thomas Gilou,100,Comedy,59,6.4,1997,5433841.28428838,40014807.21749961
150000000,1274219009,Frozen,Kristen Bell|Idina Menzel|Jonathan Groff|Josh Gad|Santino Fontana,Chris Buck|Jennifer Lee,102,Animation|Adventure|Family,3369,7.5,2013,140405002.911063,1192711491.11985
105000000,716392705,Gravity,Sandra Bullock|George Clooney|Ed Harris|Orto Ignatiussen|Phaldut Sharma,Alfonso CuarÃ³n,91,Science Fiction|Thriller|Drama,3775,7.4,2013,98283502.0377446,670567465.539932
170000000,479765000,Thor: The Dark World,Chris Hemsworth|Natalie Portman|Tom Hiddleston|Anthony Hopkins|Christopher Eccleston,Alan Taylor,112,Action|Adventure|Fantasy,3025,6.8,2013,159125669.965872,449076041.47750896
200000000,1215439994,Iron Man 3,Robert Downey Jr.|Gwyneth Paltrow|Guy Pearce|Don Cheadle|Ben Kingsley,Shane Black,130,Action|Adventure|Science Fiction,6882,6.9,2013,187206670.54808402,1137692372.63862
75000000,117698894,Now You See Me,Jesse Eisenberg|Mark Ruffalo|Woody Harrelson|MÃ©lanie Laurent|Isla Fisher,Louis Leterrier,115,Thriller|Crime,3453,7.3,2013,70202501.4555318,110170090.36465901
130000000,847423452,The Hunger Games: Catching Fire,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Elizabeth Banks,Francis Lawrence,146,Science Fiction|Thriller|Action|Adventure,4269,7.4,2013,121684335.85625501,793216614.966424
100000000,392000694,The Wolf of Wall Street,Leonardo DiCaprio|Jonah Hill|Margot Robbie|Kyle Chandler|Rob Reiner,Martin Scorsese,180,Crime|Drama|Comedy,4027,7.9,2013,93603335.27404241,366925723.881393
